artist_name,e.country,e.country_3,num_exhibitions
Sigismund Righini,DE,DEU,1
Sigismund Righini,HU,HUN,1
Sigismund Righini,NL,NLD,2
Sigmund Schloss,GB,GBR,4
Sigmund Sinding,GB,GBR,1
Sigmund Sinding,IT,ITA,10
Signe Scheel,GB,GBR,2
Signe Scheel,IT,ITA,2
Sigrid Hjertén,DE,DEU,16
Sigurd Swane,DE,DEU,8
Sigurd Swane,US,USA,9
Sigurd Wandel,HU,HUN,4
Sigvard Marius Hansen,DE,DEU,3
Sil'vestr Shchedrin,DE,DEU,5
Silvestro Lega,IT,ITA,40
Silvio Baffini,IT,ITA,1
Silvio Bicchi,IT,ITA,2
Silvio Galimberti,IT,ITA,3
Silvio Giovanni San Fior,IT,ITA,4
Silvio Giulio Rotta,HU,HUN,2
Silvio Giulio Rotta,IT,ITA,4
Silvio Poma,IT,ITA,1
Silvio S. A.,HU,HUN,1
Silvio Sartori,HU,HUN,3
Simeon Buchbinder,DE,DEU,1
Simeon Buchbinder,GB,GBR,2
Simeon Solomon,HU,HUN,2
Simon Albert Bussy,BE,BEL,6
Simon Albert Bussy,CH,CHE,4
Simon Albert Bussy,DE,DEU,4
Simon Albert Bussy,FR,FRA,12
Simon Albert Bussy,GB,GBR,33
Simon Albert Bussy,IT,ITA,2
Simon Danishevsky,FR,FRA,2
Simon Glücklich,DE,DEU,11
Simon Hollósy,HU,HUN,15
Simon Maris,DE,DEU,3
Simon Maris,NL,NLD,2
Simon Meister,DE,DEU,3
Simon Moulijn,BE,BEL,1
Simon Moulijn,NL,NLD,12
Simon Thorbjørnsens,AT,AUT,4
Simon Thorbjørnsens,GB,GBR,4
Simon Thorbjørnsens,IT,ITA,2
Simon van der Does,FR,FRA,1
Simone Salassa,IT,ITA,2
Sina Mesdag van Houten,AT,AUT,3
Sina Mesdag van Houten,DE,DEU,3
Sina Mesdag van Houten,HU,HUN,2
Sina Mesdag van Houten,IT,ITA,8
Sina Mesdag van Houten,NL,NLD,2
Sina Mesdag van Houten,US,USA,1
Sipke van der Schaar,NL,NLD,33
Siro Penagini,IT,ITA,6
Siro Penagini,NL,NLD,1
Sjoerdje Kutsch Lojenga,NL,NLD,5
Sodô Homa,NL,NLD,1
Sof'ya Dymshits-Tolstaya,RU,RUS,18
Sofia Baudouin de Courtenay,LT,LTU,3
Sofia Baudouin de Courtenay,LV,,3
Sofia Baudouin de Courtenay,RU,RUS,32
Sofia De Muralt,IT,ITA,2
Sofia Nalepinskaya-Boychuk,LV,,5
Sofia Nalepinskaya-Boychuk,RU,RUS,3
Sofia Sveca,RU,RUS,3
Sofia Zera,IT,ITA,2
Sofia di Bricherasio,IT,ITA,2
Sofija Levyc'ka,AT,AUT,1
Sofija Levyc'ka,FR,FRA,34
Sofija Levyc'ka,GB,GBR,2
Sofonisba Anguissola,AT,AUT,3
Solomon Joseph Solomon,HU,HUN,2
Solomon Joseph Solomon,IT,ITA,2
Solon Hannibal Borglum,US,USA,14
Somerled Macdonald,GB,GBR,6
Sonia Abeloos,BE,BEL,2
Sonia Delaunay,DE,DEU,10
Sonia Delaunay,FR,FRA,3
Sonia Lewitzka,FR,FRA,3
Sonja Schneidt,DE,DEU,6
Sophia Beale,GB,GBR,44
Sophia J. Ogilvie,GB,GBR,12
Sophie Blum-Lazarus,FR,FRA,19
Sophie Christina van den Wall Bake,NL,NLD,12
Sophie Fessy Hormann,DE,DEU,4
Sophie Friedrike Dinglinger,AT,AUT,3
Sophie Grothe,DE,DEU,3
Sophie Grothe,NL,NLD,7
Sophie Ley,DE,DEU,1
Sophie Marquardt-Curme,DE,DEU,6
Sophie Scheve,DE,DEU,4
Sophie Wolff,AT,AUT,1
Sophie Wolff,BE,BEL,4
Sophie Wolff,DE,DEU,2
Sophie Wolff,FR,FRA,15
Spartaco Carlini,IT,ITA,2
Spencer Gore,FR,FRA,3
Spencer Gore,GB,GBR,137
St. Herburt R. von Felsz-Fynski,DE,DEU,2
Stacy Aumonier,GB,GBR,2
Stanbery van Buren,US,USA,1
Stanhope Alexander Forbes,BE,BEL,1
Stanhope Alexander Forbes,IT,ITA,2
Stanhope Alexander Forbes,US,USA,5
Stanislas Lépine,AT,AUT,2
Stanislas Lépine,BE,BEL,6
Stanislas Lépine,CH,CHE,2
Stanislas Lépine,DE,DEU,2
Stanislas Lépine,FR,FRA,13
Stanislas Lépine,HU,HUN,1
Stanislas Lépine,RU,RUS,2
Stanislas Warnie,BE,BEL,1
Stanislaus Kamocki,AT,AUT,42
Stanislaus Kamocki,CZ,CZE,28
Stanislaus Kamocki,DE,DEU,10
Stanislaus Kamocki,GB,GBR,2
Stanislaus Kamocki,IT,ITA,8
Stanislaus Kamocki,PL,POL,2
Stanislaus von Korzeniewski,DE,DEU,11
Stanislav Feikl,CZ,CZE,6
Stanislav Gurvich-Gursky,RU,RUS,8
Stanislav Julianovič Žukovskij,GB,GBR,1
Stanislav Julianovič Žukovskij,IT,ITA,4
Stanislav Julianovič Žukovskij,LV,,2
Stanislav Julianovič Žukovskij,RU,RUS,34
Stanislav Julianovič Žukovskij,UA,UKR,4
Stanislav Lolek,AT,AUT,1
Stanislav Lolek,CZ,CZE,86
Stanislav-Vitold Vladislavovich Noakovsky,IT,ITA,12
Stanislav-Vitold Vladislavovich Noakovsky,RU,RUS,75
Stanislaw Galek,AT,AUT,4
Stanislaw Pichor,AT,AUT,4
Stanislaw Reichan,GB,GBR,1
Stanisław Czajkowski,AT,AUT,14
Stanisław Czajkowski,CZ,CZE,12
Stanisław Czajkowski,PL,POL,4
Stanisław Debicki,AT,AUT,6
Stanisław Debicki,DE,DEU,3
Stanisław Debicki,GB,GBR,1
Stanisław Debicki,PL,POL,3
Stanisław Janowski,GB,GBR,1
Stanisław Janowski,IT,ITA,6
Stanisław Lentz,DE,DEU,7
Stanisław Lentz,GB,GBR,1
Stanisław Podgórski,AT,AUT,12
Stanisław Podgórski,PL,POL,4
Stanisław Radziejowski,CZ,CZE,2
Stanisław Stückgold,DE,DEU,11
Stanisław Wyspiański,AT,AUT,104
Stanisław Wyspiański,DE,DEU,15
Stanisław Wyspiański,PL,POL,48
Stanisława Centnerszwer,DE,DEU,2
Stanisława Karłowska,GB,GBR,46
Stanley Cursiter,GB,GBR,1
Stanley Grimm,DE,DEU,10
Stanley Grimm,IT,ITA,2
Stanley Spencer,GB,GBR,18
Stanton Macdonald-Wright,FR,FRA,12
Stany Dupuis,BE,BEL,8
Stefan Eggeler,AT,AUT,2
Stefan Jvanoff,IT,ITA,6
Stefan Popescu,DE,DEU,6
Stefan Schwartz,AT,AUT,1
Stefan Simony,GB,GBR,1
Stefan Simony,HU,HUN,2
Stefan Simony,IT,ITA,4
Stefano Bersani,IT,ITA,26
Stefano Bruzzi,IT,ITA,3
Stefano Farneti,IT,ITA,2
Stefano Novo,IT,ITA,2
Stefano Ussi,IT,ITA,40
Stefi Gartenberg,AT,AUT,4
Stefi Redlich-Fischer,AT,AUT,2
Stefi Redlich-Fischer,HU,HUN,4
Stelios Desyllas,DE,DEU,2
Stella Prottmann,HU,HUN,19
Stepan Grigoryevich Pisachov,RU,RUS,26
Stepan Kaleshnikov,LV,,2
Stepan Kaleshnikov,RU,RUS,2
Stepan Kaleshnikov,UA,UKR,4
Stepan Kolesnikov,IT,ITA,4
Stepan Kolesnikov,LV,,2
Stepan Kolesnikov,RU,RUS,2
Stepan Kolesnikov,UA,UKR,4
Stepan Krichinsky,RU,RUS,3
Stepan Orlov,RU,RUS,18
Stepan Petrovich Yaremich,CZ,CZE,4
Stepan Petrovich Yaremich,DE,DEU,2
Stepan Petrovich Yaremich,FR,FRA,4
Stepan Petrovich Yaremich,RU,RUS,40
Stepan Petrovich Yaremich,UA,UKR,6
Stepan Stschukin,DE,DEU,1
Stephan Filipkiewicz,AT,AUT,74
Stephan Filipkiewicz,CZ,CZE,34
Stephan Filipkiewicz,DE,DEU,24
Stephan Filipkiewicz,GB,GBR,1
Stephan Filipkiewicz,IT,ITA,10
Stephan Filipkiewicz,PL,POL,5
Stephanie von Strechine,DE,DEU,3
Stephen Baghot De La Bere,IT,ITA,2
Stephen Gooden,GB,GBR,2
Stephen Granger,GB,GBR,2
Stephen Haweis,BE,BEL,8
Stephen Haweis,FR,FRA,24
Stewart Dick,GB,GBR,2
Stewart Orr,GB,GBR,8
Strandberg Gadde,SE,SWE,6
Stuard Richardson,CZ,CZE,2
Stuart Davis,US,USA,10
Stuart Park,IT,ITA,4
Stuart Park,US,USA,1
Stéphanie Constance Bourdelle,FR,FRA,8
Susan Fletcher Crawford,NL,NLD,1
Susan Isabel Dacre,GB,GBR,28
Susan J. Bentley,GB,GBR,4
Susan Maria Hands Webb,GB,GBR,10
Susan Watkins,US,USA,4
Susanna Cornelia Henriëtta de Vries,NL,NLD,30
Susanne Carvallo-Schülein,DE,DEU,10
Susanne Renate Granitsch,GB,GBR,3
Susanne Robertson,AT,AUT,6
Susanne Robertson,BE,BEL,2
Susanne Robertson,CZ,CZE,10
Susanne Robertson,DE,DEU,12
Susanne Robertson,GB,GBR,10
Susanne Robertson,HU,HUN,4
Susanne Robertson,IT,ITA,10
Susanne Robertson,NL,NLD,39
Susanne Schwob,DE,DEU,2
Suse Schmidt-Eschke,DE,DEU,2
Susi Singer,AT,AUT,2
Suzanne Beringer,FR,FRA,10
Suzanne Crépin,FR,FRA,2
Suzanne Frémont,FR,FRA,26
Suzanne Mathilde Georgette Dumont,BE,BEL,2
Suzanne Sainte-Claire Deville,BE,BEL,2
Suzanne Valadon,FR,FRA,1
Suzanne du Genestoux,FR,FRA,2
Suze Slager-Velsen,NL,NLD,2
Suzette Holten,CZ,CZE,2
Sven Alfred Thörne,DE,DEU,3
Sven Richard Bergh,SE,SWE,3
Sven Schou,DE,DEU,3
Svend Hammershøi,HU,HUN,2
Svyatoslav Alexandrovich Nagubnikov,LV,,9
Svyatoslav Alexandrovich Nagubnikov,RU,RUS,24
Sybil Dowie,GB,GBR,6
Sybil Emerson,GB,GBR,2
Sydney Dale Shaw,US,USA,11
Sydney Lee,DE,DEU,1
Sydney Lee,GB,GBR,149
Sydney Lee,US,USA,1
Sydney Manooch,GB,GBR,18
Sydney William Carline,GB,GBR,8
Sylvia Drew,GB,GBR,10
Sylvia E. Packard,GB,GBR,6
Sylvia Frances Milman,GB,GBR,17
Sylvia Hummel,AT,AUT,3
Sylvia Meyer,GB,GBR,6
Sylvia Pachta,AT,AUT,6
Sylvius D. Paoletti,IT,ITA,9
Szeréna Borosnyoi Borosnyay,HU,HUN,6
Szilárd Kővári,HU,HUN,228
Sztina Braunecker,HU,HUN,8
Sándor Antal,HU,HUN,2
Sándor Beregi,HU,HUN,3
Sándor Bihari,DE,DEU,3
Sándor Bihari,HU,HUN,16
Sándor Bihari,IT,ITA,4
Sándor Duma,HU,HUN,1
Sándor Duna,HU,HUN,1
Sándor Endrey,HU,HUN,24
Sándor Endrey,IT,ITA,2
Sándor Fejér,HU,HUN,6
Sándor Galimberti,FR,FRA,4
Sándor Galimberti,HU,HUN,42
Sándor Kolbay,HU,HUN,12
Sándor Liezen-Mayer,HU,HUN,10
Sándor Nagy,DE,DEU,9
Sándor Nagy,HU,HUN,161
Sándor Nagy,IT,ITA,6
Sándor Nógrádi,HU,HUN,5
Sándor Papp,HU,HUN,15
Sándor Sárréti Daróczy,HU,HUN,3
Sándor Teplánszky,HU,HUN,101
Sándor Tüzes,HU,HUN,3
Sándor Vágó,HU,HUN,7
Sándorné Apponyi,HU,HUN,8
Sébastien Bourdon,DE,DEU,1
Sébastien Bourdon,RU,RUS,1
Séraphin Soudbinine,DE,DEU,1
Séverin Rappa,BE,BEL,4
Séverin Rappa,FR,FRA,2
Séverin Rappa,IT,ITA,6
Søren Onsager,AT,AUT,10
Søren Onsager,DE,DEU,12
Søren Onsager,US,USA,9
T. A. D. Wills,GB,GBR,6
T. Chelnokova,RU,RUS,1
T. Dayrell Reed,GB,GBR,4
T. Frantisek Simon,AT,AUT,38
T. Frantisek Simon,CZ,CZE,262
T. Frantisek Simon,DE,DEU,3
T. Frantisek Simon,FR,FRA,12
T. Frantisek Simon,GB,GBR,1
T. Frantisek Simon,IT,ITA,2
T. Frederick Catchpole,GB,GBR,16
T. J. Reijenga,NL,NLD,6
T. M. Terpilovskaya,RU,RUS,12
T. P. Chernyshev,RU,RUS,5
T. V. Zhukovskaya-Bak,RU,RUS,3
Tadeusz Okoń,AT,AUT,2
Tadeusz Okoń,PL,POL,1
Taisen Furuya,NL,NLD,1
Taizan Sakakibara,NL,NLD,1
Tancrede Synave,BE,BEL,1
Tancrede Synave,FR,FRA,38
Tancrede Synave,IT,ITA,1
Tanmei Hirabayashi,NL,NLD,1
Tarquinio Bignozzi,IT,ITA,5
Tassos Loukidès,BE,BEL,1
Tatjana Lugowskaya,DE,DEU,6
Tatjana Lugowskaya,IT,ITA,2
Tatjana Lugowskaya,RU,RUS,27
Tatyana Karpinskaya,LV,,10
Tatyana Karpinskaya,RU,RUS,10
Tatyana Karpinskaya,UA,UKR,20
Teiichi Fudo,NL,NLD,1
Telemaco Signorini,IT,ITA,67
Teodoro Andreu Sentamans,DE,DEU,3
Teodoro Andreu Sentamans,GB,GBR,1
Teodoro Wolf-Ferrari,IT,ITA,6
Teofil Borisovič Fraerman,FR,FRA,2
Terka Lippich,HU,HUN,2
Terrick Williams,GB,GBR,7
Terrick Williams,IT,ITA,4
Terrick Williams,NL,NLD,1
Teutwart Schmitson,DE,DEU,1
Th v. Lelijveld,NL,NLD,8
Th. Smissaert,NL,NLD,2
Th. Torgersen,GB,GBR,2
Thaleia Phlora-Karabia,DE,DEU,3
Thamine Tadema-Groeneveld,NL,NLD,16
Thea Proctor,GB,GBR,24
Thea Schleusner,DE,DEU,6
Theo Blickx,BE,BEL,12
Theo Champion,DE,DEU,1
Theo Goedvriend,BE,BEL,2
Theo Goedvriend,HU,HUN,2
Theo Goedvriend,NL,NLD,18
Theo Hannon,BE,BEL,2
Theo Mechelaere,BE,BEL,1
Theo Meissner,NL,NLD,3
Theo Molkenboer,NL,NLD,4
Theo Waidenschlager,DE,DEU,4
Theo v. d. Plas,NL,NLD,10
Theo van Doesburg,NL,NLD,1
Theo van Doormael,BE,BEL,18
Theo von Brockhusen,AT,AUT,1
Theo von Brockhusen,DE,DEU,282
Theo von Brockhusen,GB,GBR,4
Theo von Brockhusen,NL,NLD,2
Theodoor van Hoijtema,IT,ITA,6
Theodoor van Hoijtema,NL,NLD,11
Theodor Alexeyev,DE,DEU,3
Theodor Alt,DE,DEU,9
Theodor Axentowicz,AT,AUT,40
Theodor Axentowicz,DE,DEU,6
Theodor Axentowicz,GB,GBR,2
Theodor Axentowicz,IT,ITA,10
Theodor Axentowicz,PL,POL,11
Theodor Baierl,DE,DEU,2
Theodor Bohnenberger,GB,GBR,1
Theodor Bruckner,GB,GBR,1
Theodor Bruni,DE,DEU,4
Theodor Charlemont,GB,GBR,1
Theodor Elfert,DE,DEU,8
Theodor Elfert,NL,NLD,2
Theodor Esbern Philipsen,CZ,CZE,2
Theodor Esser,AT,AUT,2
Theodor Esser,DE,DEU,71
Theodor Esser,IT,ITA,4
Theodor Esser,US,USA,1
Theodor Funck,DE,DEU,3
Theodor Groll,DE,DEU,2
Theodor Grätz,DE,DEU,7
Theodor Henrik Lundh,SE,SWE,3
Theodor Hummel,AT,AUT,3
Theodor Hummel,DE,DEU,115
Theodor Hummel,IT,ITA,6
Theodor J. Riegel,DE,DEU,2
Theodor Josef Ethofer,GB,GBR,1
Theodor Joseph Hagen,DE,DEU,57
Theodor Joseph Hagen,NL,NLD,1
Theodor Koch,NL,NLD,1
Theodor Laureng,AT,AUT,2
Theodor Lauring,DE,DEU,6
Theodor Lauxmann,IT,ITA,2
Theodor Paul Konig,IT,ITA,1
Theodor Rauecker,AT,AUT,2
Theodor Rikoff,DE,DEU,3
Theodor Sander,NL,NLD,4
Theodor Schindler,CH,CHE,1
Theodor Schindler,DE,DEU,6
Theodor Schmidt,DE,DEU,3
Theodor Schüz,DE,DEU,3
Theodor Winter,AT,AUT,2
Theodor Winter,DE,DEU,3
Theodor von Ehrmanns,IT,ITA,4
Theodor von Hörmann,AT,AUT,3
Theodora Casadavant,GB,GBR,4
Theodora Elisabeth Wolterbeek Muller,NL,NLD,14
Theodora Fokker,NL,NLD,7
Theodore Earl Butler,BE,BEL,8
Theodore Earl Butler,DE,DEU,10
Theodore Earl Butler,FR,FRA,46
Theodore Earl Butler,GB,GBR,12
Theodore Earl Butler,US,USA,8
Theodore Joseph Cleynhens,BE,BEL,7
Theodore Robinson,US,USA,10
Theodore Scott Dabo,FR,FRA,3
Theodore Wendel,US,USA,5
Theodorus Frederik Carel Meeles,NL,NLD,19
Theodorus ter Weeme,NL,NLD,4
Theodosia Mary Wells,GB,GBR,26
Theodosia Townsend,GB,GBR,2
Theophil Heinke,DE,DEU,1
Theophile Marie Francois Lybaert,NL,NLD,1
Therese Schachner,AT,AUT,2
Therese Weber,DE,DEU,3
Therese von Mor zu Sunnegg,AT,AUT,5
Therese von Mor zu Sunnegg,DE,DEU,4
Theresia Elisa van Hall,BE,BEL,16
Thesa Steltzner,DE,DEU,4
Thomas Alexander Harrison,DE,DEU,2
Thomas Alexander Harrison,FR,FRA,4
Thomas Alexander Harrison,GB,GBR,10
Thomas Alexander Harrison,HU,HUN,4
Thomas Alexander Harrison,US,USA,9
Thomas Austen Brown,BE,BEL,5
Thomas Austen Brown,DE,DEU,5
Thomas Austen Brown,GB,GBR,11
Thomas Austen Brown,HU,HUN,12
Thomas Austen Brown,IT,ITA,6
Thomas Austen Brown,US,USA,6
Thomas Barrett,GB,GBR,10
Thomas Baumgartner,DE,DEU,4
Thomas Baumgartner,US,USA,1
Thomas Binney Gibbs,GB,GBR,4
Thomas Butler Stoney,GB,GBR,8
Thomas Cantrell Dugdale,GB,GBR,5
Thomas Cantrell Dugdale,US,USA,1
Thomas Charles Larbalestier,GB,GBR,8
Thomas Cooper Gotch,NL,NLD,1
Thomas Cooper Gotch,US,USA,1
Thomas Couture,DE,DEU,1
Thomas Couture,FR,FRA,4
